danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
0.302,0.349,4,-16.134,0.044,0.887,0.0411,0.0946,0.171,102.552,1aK6pe3rJ01koTZoSu96Mr,4
0.431,0.425,1,-12.616,0.0572,0.646,0.815,0.0724,0.364,110.113,5rmvcbSz9IbOfna1ryTVSQ,4
0.359,0.129,6,-16.766,0.0407,0.991,0.553,0.29,0.108,140.996,14qWVbLrLQFXML0qwc2tMY,3
0.354,0.37,3,-7.356,0.0349,0.776,0.000281,0.136,0.25,107.005,5dDeaC12Oehk2AavFzfGpj,3
0.477,0.459,0,-18.468,0.0433,0.798,0.736,0.315,0.377,123.624,0ppq8cAPs91MBoUb4vMiCw,4
0.262,0.254,1,-23.219,0.0511,0.382,0.516,0.151,0.144,113.702,7dT3zBYxViTfuszWJZunZn,4
0.372,0.376,7,-14.478,0.0439,0.798,0.00429,0.36,0.211,105.022,4kEx4J2we86jjCUWIQRI7E,4
0.634,0.824,2,-3.394,0.047,0.0908,0.0711,0.119,0.371,137.959,31nfdEooLEq7dn3UMcIeB5,4
0.767,0.83,7,-8.78,0.206,0.209,0.836,0.0582,0.187,75.023,3AjSfp5FDvwtMU9XBsbS8j,4
0.609,0.912,11,-6.593,0.0391,0.0196,0.478,0.133,0.0391,135.027,1eMUGMEWrvTXYWrPobq2dH,4
0.532,0.956,6,-5.975,0.128,0.0179,0.00162,0.256,0.751,153.157,2CeMzUrbykkE7QWA3qlXvx,4
0.673,0.95,11,-5.149,0.0488,0.0229,0.0823,0.398,0.563,150.019,09CnYHiZ5jGT1wr1TXJ9Zt,4
0.725,0.737,1,-3.438,0.0692,0.0622,0.0125,0.263,0.286,144.991,5IU1Fb9OBuCRUTAWXPO4gC,3
0.67,0.748,1,-11.441,0.123,0.0236,0.00874,0.106,0.557,153.938,1hmI7H4W0ChPH6vfa9i2CQ,4
0.675,0.873,4,-4.574,0.287,0.0593,0.000173,0.807,0.374,144.92,4MreYvRuIuVbD2zF0xxzVQ,4
0.677,0.872,6,-7.673,0.232,0.253,0.0368,0.127,0.197,138.003,6uYnM3pZBgvEh95lrsqSJS,4
0.624,0.993,8,-3.697,0.0974,0.00206,0.0385,0.185,0.258,149.945,4Bak56MdceMpCkR4LcPdD9,4
0.706,0.975,10,-5.58,0.0651,0.0505,0.247,0.109,0.319,154.993,7F7N0yugLFgKXoEACgtzD8,4
0.607,0.973,11,-5.094,0.0782,0.0927,0.811,0.174,0.474,144.942,4oLEmzER8PlqV4c4IlQn25,4
0.651,0.932,0,-5.074,0.0419,0.0053,0.156,0.104,0.578,135.98,1cQld05IcUDw3RCFt7uymW,4
0.784,0.888,4,-6.617,0.165,0.0158,0.892,0.169,0.13,135.995,1tkS8yt5NwTZkqFvZMxM0F,4
0.748,0.908,5,-8.319,0.0504,0.0588,0.894,0.0943,0.0576,130.004,6R84ZlQF7gGkPB6o3GLZXB,4
0.635,0.983,1,-6.252,0.0516,0.199,0.852,0.419,0.035,132.004,0dDGl66J8riMFyp2yUn88W,4
0.783,0.716,8,-7.445,0.0528,0.0014,0.751,0.119,0.297,133.997,21WIoAisDlLyEsRAZX35CT,4
0.803,0.889,8,-6.545,0.0439,0.189,0.653,0.13,0.876,147.983,7jQkiAaa4XYYsPH3rcfcWo,4
0.653,0.904,1,-6.091,0.0341,0.0141,0.219,0.0999,0.182,140.039,3WDSpcnjKo70e3gpD1xTUB,4
0.611,0.937,11,-3.73,0.129,0.0444,2.21e-06,0.197,0.639,149.995,0HhCzdm7N8KCFpUurURQNA,4
0.592,0.972,2,-5.88,0.0584,0.00243,0.749,0.0563,0.0396,135.973,3iRA2hmhlJbODmuEahxdEU,4
0.553,0.948,1,-9.628,0.037,0.00881,0.818,0.102,0.0389,134.996,7Bg90Jhm3Dhtu7m2YCpo6C,4
0.65,0.866,0,-4.75,0.229,0.0558,0.0109,0.274,0.573,155.074,0dxk5N1lbP9yAL1fKIbFln,4
0.694,0.917,5,-10.176,0.122,0.000609,0.155,0.0612,0.349,154.967,4ctABquemdunjjWwuMjOBJ,4
0.732,0.627,11,-13.712,0.0524,0.000174,0.895,0.0981,0.266,131.007,1xcxd5hIP1hkU3IOebJkuo,4
0.678,0.755,11,-6.448,0.0552,0.0011,0.391,0.483,0.0537,135.001,5ruAfadigoJgCI5DnnMshZ,4
0.57,0.958,6,-6.037,0.0573,0.0348,0.642,0.145,0.447,150.027,0L9UrfPQqW49ZU0sDNAs47,4
0.748,0.979,7,-8.298,0.0825,0.0004,0.886,0.124,0.626,139.989,3XBlFBmU57upocTwlJGxVo,4
0.528,0.848,5,-7.551,0.0317,0.0159,0.737,0.156,0.245,148.053,4gD1qMyIjDyz7Te8nlQEji,4
0.707,0.815,7,-6.2,0.147,0.00499,0.828,0.0874,0.148,133.024,1dzvje2q7KX8k1U9eOT6Pv,4
0.6,0.975,9,-6.613,0.0969,0.00208,0.369,0.328,0.0879,138.008,2RZUzI8KssitQ4SYPr1xUd,4
0.715,0.893,11,-5.841,0.0633,0.0036,0.0595,0.192,0.143,135.014,6L5xbckRDXIf5K1pwTaGkD,4
0.743,0.888,5,-4.37,0.305,0.105,0.0319,0.583,0.335,144.989,5Fncjn1sCuGmQbrRFLQryE,4
0.69,0.911,6,-3.573,0.0442,0.00487,0.0267,0.073,0.637,149.962,7sBqMS9vxV5svgQFkGJjAq,4
0.592,0.96,1,-6.969,0.12,0.0249,0.858,0.445,0.0385,135.002,1mWbB1bGjvdZR3vFtaT2gL,4
0.756,0.997,9,-3.511,0.117,0.00507,0.519,0.143,0.178,154.052,5Hh09KHzQ9NRjRd6HIes5R,4
0.627,0.991,5,-8.524,0.0416,0.000549,0.845,0.0789,0.261,144.001,6iKLdREEci9SyzXl9JNUVk,4
0.589,0.734,0,-5.365,0.077,0.0289,0.000299,0.326,0.356,140.004,5fIZ683j2xPeLAXfHeWKEG,4
0.642,0.729,0,-4.367,0.0443,0.000518,0.204,0.125,0.341,150.005,1SWocK4kaRiefIbym3R0Fr,4
0.687,0.866,7,-7.777,0.161,0.0116,4.51e-05,0.388,0.221,140.037,4e8j13g40vQQVdxjHETBpn,4
0.715,0.786,0,-9.047,0.159,0.0114,0.525,0.117,0.0833,138.002,6XmGXRgcSdCGG2u5gSmAJ9,4
0.718,0.986,6,-5.877,0.052,0.00119,0.802,0.056,0.342,135.004,0AebWDXqgiFwqczWRKt2kP,4
0.587,0.936,1,-6.07,0.0823,0.00145,0.661,0.667,0.309,155.028,2bmy7s8VuHTyWQB2cbansD,4
0.78,0.986,7,-3.446,0.0594,0.0214,0.851,0.12,0.397,130.007,3NWMxXgzWvtO3j8o9eFkOi,4
0.346,0.956,2,-4.953,0.178,0.0143,0.854,0.198,0.244,153.961,4zJfhEIt8R2w84v2gQZIvc,4
0.624,0.877,9,-8.233,0.0537,0.0382,0.00701,0.228,0.629,139.939,0Hz6peGIAjrsYERIF6VnHn,4
0.691,0.873,7,-10.123,0.0484,0.173,0.872,0.118,0.183,135.017,4NGwhkwJzROYFJKNFmFHus,4
0.688,0.975,5,-6.961,0.043,0.00194,0.879,0.095,0.196,140.014,4VpjnOtZK7n2Hxc1vlAyOz,4
0.562,0.984,11,-4.28,0.0622,0.00282,0.637,0.265,0.491,153.015,4LGAEKEmJ9YYKH88wIVIJu,4
0.58,0.923,2,-6.599,0.0427,0.000581,0.55,0.346,0.119,135.989,1TjZTPkdqO3OCo7DX10a0l,4
0.834,0.881,3,-7.983,0.194,0.0749,0.142,0.175,0.757,140.016,2apRbQlpckuUM282gW1Z6p,4
0.711,0.916,0,-4.375,0.116,0.0252,0.895,0.427,0.316,139.978,4lHacAc1D1roQi1tMvC8Na,4
0.518,0.884,7,-5.73,0.0818,0.128,0.64,0.109,0.0584,160.024,0aMonkh8OKgqx1K0viRHRT,4
0.866,0.828,8,-8.704,0.203,0.203,0.522,0.123,0.543,133.007,0aU22Lo6IuNHpe3pG2p6vt,4
0.648,0.977,2,-5.126,0.0467,0.00428,0.894,0.106,0.0369,134.975,6PSArspq6JShGfIiE0kGWJ,4
0.701,0.818,1,-10.433,0.0765,0.297,0.000519,0.28,0.447,137.959,2t6u5z4DsrEj5N4FkFES1r,4
0.736,0.845,1,-12.017,0.0377,0.00545,0.902,0.111,0.198,128.009,7sovMMhuknCR0PHianjiEq,4
0.788,0.915,7,-4.904,0.0431,0.000695,0.839,0.0962,0.0934,132.005,7BbdmhlX1kVgFrn1YlKJG2,4
0.696,0.968,6,-5.003,0.148,0.000582,0.864,0.351,0.0356,138.011,2lIifZIxqYF0lOuBnqJ5qH,4
0.748,0.977,7,-5.093,0.0425,0.0405,0.892,0.352,0.242,129.998,3yyUCi2aug4daXsYQa4x1L,4
0.761,0.947,10,-5.416,0.172,0.00129,0.87,0.219,0.306,138.014,3WMSOkdBmgxgkQkZkkgqZc,4
0.579,0.954,0,-3.269,0.0466,0.0117,0.000867,0.0972,0.716,76.015,0m8UGj8BC2UD1M3TurMn0n,4
0.648,0.862,7,-6.593,0.0975,0.00373,0.429,0.0662,0.375,152.999,6QTIfJtQtEKTaqyRkgJOqt,4
0.594,0.978,2,-7.598,0.0634,0.0028,0.639,0.112,0.154,145.014,04GyfkxwKrbaa9qrZTu3Pa,4
0.752,0.858,0,-6.776,0.0757,0.0878,0.353,0.247,0.262,136.997,1FubT3w22RMHC3vreAL7cH,4
0.658,0.753,1,-11.668,0.0301,0.35,0.696,0.107,0.0339,130.01,4hy6D6HomELGqmQOEYGrPt,4
0.603,0.982,11,-6.55,0.198,0.0115,0.393,0.11,0.306,154.948,4Q6TuhtBOgaV0m8mlccIpU,4
0.62,0.977,5,-3.355,0.0706,0.00072,0.173,0.316,0.702,160.0,4mCVI5QHK3Dxcct0ok4yGu,4
0.65,0.983,7,-7.574,0.0618,0.0536,0.684,0.323,0.464,139.991,6dyfsauAoa5qN0tj9JKamE,4
0.693,0.986,8,-6.372,0.175,0.00076,0.402,0.0904,0.563,145.043,6VI6E1vrU2mdSpApp1ufC8,4
0.67,0.969,6,-4.975,0.0586,0.00132,0.855,0.0848,0.192,132.002,6nABU2ixOKaUldQNtef4mV,4
0.62,0.701,1,-9.663,0.0445,0.000809,0.865,0.119,0.187,134.999,6BqmhyqTFbAXD5M8WnqhIM,4
0.695,0.862,10,-10.511,0.0823,0.261,0.752,0.126,0.158,139.985,1WFlFVMRyCc0tP0tdQCaDw,4
0.668,0.957,0,-5.895,0.0684,0.152,0.138,0.138,0.343,144.999,0SgO1pBl2uZyD754ZqQbK5,4
0.542,0.978,7,-4.555,0.0599,0.000219,0.0138,0.472,0.0923,133.006,5sbW84zLB10R64fqiukiEa,4
0.67,0.966,1,-9.557,0.0526,0.00257,0.741,0.119,0.144,127.985,0VmJzhgE3LmfzJa1FdYHkl,4
0.589,0.902,6,-3.478,0.0398,0.00574,0.288,0.141,0.255,141.988,4Elb9ia3RBhTDtJN8qe29k,4
0.76,0.982,7,-5.161,0.0446,0.0179,0.872,0.103,0.348,137.986,1ozpkbaIyJ4lL2pUHbzTRW,4
0.764,0.958,11,-4.063,0.102,0.013,0.84,0.129,0.343,145.012,1khq5gFJaY6ztqQ92tbD3l,4
0.744,0.697,10,-9.033,0.0575,0.00189,0.855,0.62,0.434,129.994,4JOOUSb29WBiwpH47QUmif,4
0.761,0.925,1,-4.959,0.134,0.0229,0.0179,0.352,0.44,144.922,2TzmzknUmcesfodpvJ28KT,4
0.641,0.865,8,-5.941,0.0791,0.0306,1.71e-05,0.154,0.332,150.123,4WFfv2r562EE7YwLNs8zHv,4
0.641,0.886,0,-4.412,0.204,0.0757,0.0111,0.083,0.656,150.053,0JJHi1rD0bkLhjkhrsH1eO,4
0.585,0.879,6,-8.928,0.0482,0.000677,0.824,0.0613,0.0454,127.021,5eLSXWSJphV4u3YZCNXySE,4
0.696,0.814,4,-6.455,0.0417,0.026,0.347,0.108,0.517,131.972,4lotSTi1ufPLtyfTLZ4VNF,4
0.439,0.908,3,-3.835,0.0553,0.00117,0.00011,0.322,0.144,150.167,2GDqIMy3aH5fIXGqD00oPV,4
0.723,0.769,11,-8.244,0.0634,0.226,0.892,0.0764,0.241,133.984,333mKnEIccxUgOwQCCTPD8,5
0.805,0.917,1,-5.925,0.151,0.00086,0.625,0.108,0.27,134.996,6Uv0QLfMnAteF6KT0Fltbn,4
0.619,0.825,4,-3.769,0.0598,0.203,0.674,0.224,0.116,145.031,4PJbUccRscSI3tCPZo1Bqr,4
0.611,0.906,9,-8.194,0.0638,0.0175,0.603,0.39,0.476,149.989,5D8Z0KkFce9ir2yak7uj5C,4
0.653,0.843,8,-2.69,0.0928,0.0793,0.07,0.312,0.449,146.941,0J1hkSA0XT5Ad4m4itnLfY,4
0.789,0.976,3,-5.886,0.057,0.0065,0.849,0.0639,0.258,131.99,1STyRAWBlr18jm9aRBVrqE,4
0.754,0.752,4,-10.233,0.0434,7.46e-05,0.862,0.0834,0.161,139.998,5l8VA4LS2FUfqavQVgaaxO,4
0.532,0.897,8,-8.566,0.0549,0.0479,0.908,0.0984,0.0634,135.96,0c5nIZsdOZOaaFE0OQuoyU,3
0.786,0.908,7,-10.402,0.057,0.00609,0.867,0.11,0.0543,134.995,5Ig2RPAPLrkAkFpyr8uAPj,4
0.716,0.979,4,-5.615,0.0806,0.11,0.74,0.141,0.17,160.01,3aTOR9GP22TN2YVvmKbk8e,4
0.632,0.953,7,-4.232,0.0434,0.0174,0.396,0.282,0.215,149.987,16koq0SV3LIAXl5V2FfGKM,4
0.751,0.721,11,-8.092,0.0654,0.000255,0.576,0.12,0.0389,126.019,5NZdurYcFYOg3s2YyzeVgE,4
0.663,0.987,6,-3.333,0.167,0.00186,0.885,0.0935,0.294,137.013,5EhsdUx1N4JTcokotQT71c,4
0.792,0.836,7,-6.252,0.0648,0.006,0.878,0.108,0.183,130.003,46N0cSUeoKfdGOGG852Jk1,4
0.741,0.948,2,-4.824,0.0439,0.00403,0.825,0.103,0.183,131.009,0DxXQGM1aFFZeGrb3oVwP6,4
0.854,0.93,2,-7.528,0.0439,0.563,0.697,0.0815,0.192,123.998,0gwNGHcBRYtF7mvgUczVo1,4
0.578,0.981,5,-6.569,0.0512,0.22,0.753,0.304,0.203,130.038,4ftSB15eM3yGYXmzJpGMaw,4
0.754,0.762,0,-9.008,0.267,0.091,0.00017,0.125,0.52,91.112,2kfrIIZDcZJo3z1TxdAZis,4
0.835,0.658,2,-7.949,0.0743,0.259,0.00725,0.0652,0.399,155.017,7AFAB7RL8PXHrSf4uY10Z6,3
0.645,0.866,4,-6.994,0.0376,0.00809,0.000285,0.327,0.0597,144.073,2CnCxJnafx3UUndTfKzwSg,4
0.706,0.927,10,-5.816,0.258,0.172,0.000217,0.128,0.476,145.034,4y615uQd9Vpgaq7GGQAgJO,3
0.53,0.996,11,-4.011,0.057,9.9e-05,0.00548,0.248,0.557,145.02,64SHeSNALshM3D0STLIOyQ,4
0.638,0.879,1,-5.691,0.0288,0.0107,0.193,0.129,0.593,150.013,16SKOkyJsJNeJkHUFTcDUm,4
0.574,0.897,0,-6.205,0.0825,0.0796,0.00868,0.137,0.259,140.039,7da26AHtBwV2xpCno4VdXE,4
0.682,0.851,0,-6.691,0.0732,0.119,0.052,0.517,0.285,149.951,3kPetyq0JMTHLUn1vNBw1C,5
0.58,0.852,1,-2.458,0.132,0.00312,0.000684,0.0697,0.593,180.026,27hrZaHdwJuajkrAlUGlRL,4
0.672,0.904,2,-3.376,0.0663,0.0137,0.0169,0.0898,0.575,154.988,6RUavb6f7ymXKORkbodJ13,4
0.591,0.88,1,-7.054,0.0388,0.0764,0.404,0.145,0.598,149.971,2Ym6nf3Notpe7hjE5POWjh,4
0.675,0.823,1,-6.534,0.0885,0.0131,0.0144,0.0981,0.131,125.995,2ETQwLrANRZgSANB5vS8ks,4
0.671,0.936,5,-8.993,0.0404,0.00624,0.91,0.102,0.0679,130.009,5F0jX0RsLAJ06Hu3oLbA2i,4
0.742,0.609,11,-10.506,0.0908,0.241,0.581,0.103,0.043,128.004,5jUbmkU6rjKGsynCNZEct2,4
0.573,0.982,0,-5.518,0.0576,0.0278,0.768,0.386,0.0617,135.034,6JkQb1qCCJDBV7kW5vJUAH,4
0.637,0.931,0,-3.568,0.0645,0.0567,5.68e-05,0.0537,0.54,150.079,2oxLLPdNldG6u4EI1iBo2g,4
0.557,0.993,0,-4.888,0.0468,3.02e-05,0.855,0.166,0.941,160.034,4nOOoo9OJbgnTBNHe5b6nD,4
0.628,0.999,0,-6.841,0.0762,0.000297,0.854,0.0869,0.439,155.013,3IVrlcM5gDoj3lghHY9m7I,4
0.748,0.723,3,-4.469,0.0569,0.00255,0.612,0.077,0.457,145.03,7lJ7lEntxkNUrbDN9giLmB,4
0.646,0.989,1,-7.244,0.054,0.000255,0.868,0.62,0.342,144.978,1RM4nxRkTwXtOKilbWtsKk,4
0.829,0.722,11,-11.766,0.256,0.0243,0.741,0.126,0.429,140.02,4lokwaruKSA4UVymx6JqXc,4
0.61,0.905,11,-10.452,0.048,0.00985,0.824,0.32,0.0577,132.53,4LVeqapyAPVK1p4I4KPa0i,4
0.644,0.9,6,-3.911,0.0421,0.0862,0.544,0.103,0.584,140.027,275XcUmbh7xCJd2E9kzUh9,4
0.632,0.961,9,-3.972,0.0502,0.000946,0.802,0.123,0.0399,125.034,1YWLrDcr0yl0GfeDvuGX1z,4
0.783,0.615,7,-11.131,0.0686,0.00149,0.769,0.117,0.0736,125.023,30WnQsvwFeYEd9k08vV7Dl,4
0.647,0.954,2,-7.076,0.0407,0.000284,0.86,0.0953,0.0617,124.982,3Z6qOqLlTF1oVlfKmcPNab,4
0.535,0.871,4,-6.531,0.0414,0.022,0.402,0.518,0.143,127.986,5xvfOWlRqjY2GyDo7Vl7sT,4
0.591,0.947,6,-5.762,0.278,0.141,6.84e-05,0.0952,0.261,74.924,4YeWrrTxTl6R97MYAvO5FL,4
0.613,0.943,10,-3.167,0.146,0.0146,2.21e-05,0.109,0.327,150.0,6jkID6wHsTic4gQc4917Uu,4
0.719,0.89,1,-2.621,0.0515,0.0139,0.00016,0.171,0.564,94.971,3Me5bYXeDXqjBVgug53Ula,1
0.612,0.836,2,-4.279,0.123,0.182,0.0,0.445,0.214,74.961,0zru8bvhk5HCupu8Rw5wH6,4
0.547,0.782,8,-5.149,0.0769,0.359,0.00231,0.431,0.382,150.24,0HME5zuqS2bjsqI07fhvSk,4
0.638,0.875,10,-4.572,0.0756,0.00946,0.0,0.131,0.31,139.942,5fmqHkDeezD3eFxU52kVyF,4
0.554,0.861,1,-5.018,0.0606,0.168,0.0179,0.212,0.17,145.164,5LSW5sADxhfExiV3r8ZY0K,4
0.638,0.941,1,-4.724,0.0422,0.00922,0.0133,0.103,0.561,143.912,56QnPl6BBi2CnWyxiqOoBg,4
0.556,0.984,8,-4.398,0.0582,0.00841,0.00098,0.33,0.528,159.987,65Lx2HEpZkEU76Ju5HZsHW,3
0.573,0.821,7,-4.601,0.241,0.255,0.0,0.539,0.424,147.12,36w5dvHA5FeSXCwx5xKJS5,4
0.707,0.97,11,-4.121,0.374,0.105,0.000582,0.605,0.392,145.112,5qRV14nCz223C3WEPEgH36,4
0.546,0.996,3,-4.389,0.083,0.00168,0.0158,0.51,0.493,150.037,00AygXfKI4jvR1Qjm4EP01,4
0.639,0.912,9,-4.115,0.19,0.138,0.0,0.383,0.445,139.976,77ITGIzrUcsTwBbOj4yqqy,4
0.642,0.864,5,-5.583,0.0561,0.154,0.0622,0.281,0.482,155.192,5KMk9QAdH2wOn7j93HIEl6,4
0.545,0.992,11,-2.915,0.0619,0.0225,0.34,0.401,0.266,179.948,0CfIN4odkYALbO4ivelYgn,4
0.641,0.882,9,-4.366,0.254,0.026,2.33e-05,0.467,0.487,149.782,1uxmQ0rMCPWXoaoxy7BOZC,4
0.63,0.894,11,-4.033,0.086,0.0213,0.00303,0.385,0.473,150.036,4TSQXoY92Hcb5LJYjqME7y,4
0.682,0.695,1,-3.763,0.0852,0.454,0.0,0.305,0.728,129.998,4EVzu5mYyigjyLrryKbZs7,4
0.68,0.869,6,-1.94,0.0589,0.178,0.0,0.223,0.924,173.997,4lKuzrdZrJuCAedbIslF3A,4
0.826,0.73,1,-3.032,0.0809,0.383,0.000374,0.0197,0.605,150.134,2bPtwnrpFNEe8N7Q85kLHw,4
0.839,0.929,11,-2.119,0.262,0.603,0.00159,0.121,0.806,150.089,0lQ0oe8zDZRhS17PyEV8Fb,4
0.87,0.835,2,-4.817,0.0505,0.118,0.0,0.364,0.849,132.986,3WLAcpFwRmC98f5UGRXAkI,4
0.819,0.951,6,-2.896,0.141,0.356,0.0,0.145,0.963,153.963,0nkDm27DGppCSk8dnGtvPa,4
0.822,0.977,10,-1.431,0.0512,0.464,1.16e-06,0.0489,0.824,97.092,3zmkCbsIVTXH5LvQ5twitZ,4
0.806,0.831,0,-2.399,0.0778,0.266,0.0,0.07,0.928,94.038,1DgHVOq15mmso5RY0YQy6l,4
0.888,0.841,6,-1.933,0.147,0.46,9.15e-05,0.0568,0.964,149.994,1tdP9ND6rKEq1vJZlMQ5KW,4
0.864,0.734,6,-4.357,0.178,0.173,0.0,0.21,0.807,132.094,4k3HBeh98WWN2ybGHC0WQI,4
0.724,0.806,4,-4.157,0.147,0.155,1.93e-05,0.0713,0.475,172.037,3LIEN4HP57VZ9Ls00RtdCB,4
0.918,0.805,5,-9.508,0.157,0.281,0.0,0.531,0.859,129.989,5b8ESwjzwdfkgKSyfuVyQk,4
0.814,0.653,3,-0.02,0.0359,0.189,0.0,0.0876,0.706,130.099,0pDaqgIForVNO4jrtTxcWT,4
0.908,0.699,10,-3.137,0.102,0.0885,0.0,0.175,0.762,104.872,3DF2hiwPhS7EP6FgkKfLSZ,4
0.839,0.719,1,-3.774,0.248,0.261,1.96e-05,0.0641,0.598,95.053,1sccdFsL9RKiV9AJfxAB3Z,4
0.927,0.972,4,-1.584,0.416,0.252,0.0,0.157,0.681,130.028,7hK7uqy8KnHyBNJROQDIYw,4
0.787,0.653,11,-3.585,0.126,0.809,0.00252,0.225,0.404,130.079,1kWwNpx68BMAjJeksmN3JV,4
0.847,0.841,6,-1.973,0.0516,0.437,0.00404,0.0396,0.93,130.086,2obwm0sD8jewbM4DWvLg8w,4
0.876,0.55,2,-5.464,0.152,0.0227,4.52e-05,0.294,0.557,129.924,6u0EAxf1OJTLS7CvInuNd7,4
0.891,0.573,0,-10.178,0.0453,0.381,0.000906,0.29,0.867,135.102,5WFC53QAge0U8oZqOMPvF8,4
0.912,0.9,4,-0.393,0.0752,0.017,1.69e-06,0.0577,0.82,132.001,5D4I10lDkgGQ6iHQEFhfv8,4
0.683,0.875,0,-1.734,0.557,0.605,7.03e-06,0.156,0.812,129.753,58nZQatguahHX6zoKcyE6m,4
0.974,0.365,6,-7.373,0.0672,0.651,0.00272,0.0741,0.862,130.023,75E2xyRjYAsmjfDeAwdW0D,4
0.848,0.918,9,-2.535,0.069,0.15,0.0,0.07,0.968,79.973,34dSqfwI9lE5hm0jxAFyol,4
0.79,0.913,9,-5.678,0.0876,0.00722,0.0,0.129,0.912,134.018,6Nw80fEKQu6XFuLYitGs7S,4
0.91,0.761,1,-4.016,0.0871,0.299,0.000456,0.103,0.852,130.004,2N7iuMrEKKErV1mTSIXfmG,4
0.814,0.755,11,-6.164,0.0942,0.239,0.0,0.306,0.963,79.976,4HUZBG98TYbxSR9V1V2DWS,4
0.836,0.605,4,-7.944,0.194,0.141,0.0,0.407,0.647,149.959,1lk7TIk5IMg012Ui5jXCO3,4
0.739,0.923,4,0.256,0.132,0.253,0.000828,0.124,0.668,159.982,0Vr7VVFBNVQCTkVRl68BkA,4
0.789,0.767,9,-4.612,0.0715,0.00812,0.000348,0.101,0.637,99.957,5gUFvcHTgDNthj7DmZl2L7,4
0.773,0.655,1,-3.571,0.0605,0.0806,0.0,0.106,0.428,130.962,090GUuqAuh7Vje3V745nep,4
0.871,0.8,11,-4.785,0.0914,0.151,0.00105,0.0697,0.685,135.035,0nVpE03Iv9uioPSomEN5v0,4
0.728,0.89,10,-2.885,0.0909,0.138,0.0,0.0874,0.961,153.023,6zKiQx3axCsAxigtzWfyeK,4
0.845,0.954,8,-3.656,0.124,0.345,5.21e-05,0.115,0.63,137.995,2RMOwSvOGQyy985Vx4VSGQ,4
0.833,0.917,8,-3.189,0.0758,0.388,2.4e-05,0.294,0.882,143.99,15lqFkrz02omPbxDJgsyrS,4
0.541,0.973,1,-3.722,0.231,0.648,5.62e-05,0.913,0.617,149.973,3X4vxzjSiCtmZY2QRumOKW,4
0.742,0.618,9,-6.641,0.21,0.367,4.53e-06,0.0962,0.617,150.0,4WI9mAD31ZFhCqxbeFAz4h,4
0.882,0.83,9,-1.979,0.366,0.0829,0.0,0.328,0.859,129.955,4ICaJi3VhJGNlYxhK4ZwGs,4
0.696,0.516,4,-0.831,0.392,0.506,4.61e-05,0.103,0.749,82.607,5MGhz9NF41oppyU31Z0dpj,3
0.511,0.607,9,-6.561,0.0369,0.335,0.000196,0.11,0.437,106.872,08ewcEOUIihWbGXzssVR1r,4
0.388,0.694,1,-6.537,0.0459,0.0951,1.79e-05,0.199,0.6,180.043,6J3HNhDBIwEX11bX8hzx5u,4
0.432,0.463,9,-5.003,0.0361,0.892,0.00296,0.0965,0.429,173.212,1v5OYqOzHSQabCjBHkDRYh,3
0.723,0.397,5,-9.404,0.0648,0.0962,0.0,0.0488,0.533,137.004,24BE8f0DdJxgtHDjsN9FA7,3
0.392,0.37,9,-10.888,0.0298,0.205,0.0096,0.0821,0.512,48.718,3fqwjXwUGN6vbzIwvyFMhx,4
0.523,0.504,1,-7.221,0.0396,0.256,0.0,0.222,0.283,165.759,4vlATschiZVKFlngUwN4k9,3
0.768,0.367,2,-11.226,0.0315,0.683,1.79e-05,0.081,0.532,103.621,3zBhihYUHBmGd2bcQIobrF,4
0.555,0.35,0,-7.072,0.0313,0.749,0.00103,0.246,0.485,178.618,259d4MYHAadyTsY5pelMz8,3
0.635,0.184,8,-10.785,0.0456,0.665,0.0,0.146,0.177,128.424,3hhbDnFUb2bicI2df6VurK,4
0.45,0.22,6,-9.628,0.0332,0.585,0.0,0.153,0.512,183.537,2ngeb9suapZO4YWA059zml,3
0.623,0.44,5,-8.216,0.0348,0.866,0.0675,0.0891,0.802,86.726,4gi81cgaU0Xmek1IuOENM5,4
0.789,0.38,1,-10.662,0.0362,0.358,0.0207,0.0928,0.702,92.028,7t7VTdIZS01AfR2w2SHb17,4
0.835,0.546,0,-9.189,0.0717,0.599,0.0,0.0752,0.542,107.013,0AZTpwagcDe4nH0mPcnYhS,4
0.781,0.647,4,-6.404,0.0282,0.288,0.0,0.227,0.697,113.936,3ceGfYOopNjTlXOaKLO1bQ,4
0.359,0.523,10,-5.938,0.0269,0.511,2.67e-05,0.14,0.183,176.63,3Vb9DTDS2UcHb3T8kLKcDh,3
0.65,0.456,0,-7.283,0.472,0.365,0.0,0.0923,0.569,73.01,3Rhfga08pNnhLMQVb2nRXp,4
0.767,0.528,6,-7.91,0.0357,0.189,3.13e-06,0.0955,0.799,95.002,1NMAnvAlH6zK05Io90h5WB,4
0.746,0.334,6,-13.418,0.13,0.395,0.00793,0.258,0.68,126.099,3pL0x4IUqemNfzJPn5Hvbi,4
0.453,0.312,4,-12.617,0.0334,0.575,3.25e-06,0.121,0.733,141.315,3a19dv4IRhGjkyvgdUxEDu,4
0.751,0.133,0,-12.858,0.0464,0.699,0.0,0.11,0.355,70.48,3bdahDnXPoHhxwYMJIPJZu,4
0.34,0.491,7,-7.0,0.0322,0.428,0.0397,0.226,0.248,176.309,2rNVmfuyXAfmvZfg8O9D92,3
